lb,ub,interval width,coverage,estimator,$n_{\mathrm{human}}$,$n_{\mathrm{effective}}$,num_trial
0.5980518792346056,0.9368582550676862,0.3388063758330806,True,spline,842.0,1469.696862508154,99
0.5726770228791117,0.8831015190804379,0.3104244962013261,True,spline+,842.0,1578.4321398372156,99
0.4832215665054619,0.8681965083185036,0.3849749418130416,True,uniform,842.0,862.4391601889819,99
0.4941217020304534,0.914990908169006,0.4208692061385526,True,classical,842.0,779.9935093751352,99
0.5083277202012607,0.8698774961515789,0.3615497759503182,True,active,1072.0,1025.9467366849588,9
0.5438194344840074,0.9036471443756596,0.3598277098916521,True,active+,1072.0,1148.1970533314775,9
0.6328459289431488,0.9507664718921828,0.317920542949034,True,spline,1072.0,1787.1523815745404,9
0.6282773916576612,0.9349494015881512,0.3066720099304899,True,spline+,1072.0,1873.878414702417,9
0.596557129716052,0.975701949667293,0.3791448199512409,True,uniform,1072.0,1223.3204246782468,9
0.7529753491049695,1.2554036861222888,0.5024283370173193,True,classical,1072.0,1133.160055602463,9
0.6621672972528,1.2051576052479274,0.5429903079951274,True,active,613.0,825.6701658160598,65
0.6713346166984677,1.1706917193595832,0.4993571026611154,True,active+,613.0,957.5482424747676,65
0.6875696193743634,1.1224399335965445,0.4348703142221808,True,spline,613.0,1232.7493899584706,65
0.7357697434570898,1.1752122355348842,0.4394424920777944,True,spline+,613.0,1350.2527055574644,65
0.748888863180365,1.3839467298086012,0.6350578666282363,True,uniform,613.0,785.154255191552,65
1.0405343198392238,2.0699250152224127,1.0293906953831888,False,classical,613.0,625.9538520135737,65
0.8441597414024578,1.407066674467122,0.5629069330646643,False,active,613.0,1134.3104142197467,71
0.7102176993800282,1.203777331489602,0.4935596321095736,True,active+,613.0,1063.5309081522266,71
0.6273118554468883,1.0521147995045994,0.4248029440577111,True,spline,613.0,1107.3038198185354,71
0.6983173609489433,1.1330425619323112,0.434725200983368,True,spline+,613.0,1264.0651289176467,71
0.3593710280147889,0.8087247826653169,0.4493537546505279,True,uniform,613.0,450.07674453769806,71
0.5644080321915386,1.113456794816848,0.5490487626253093,True,classical,613.0,641.3977720642106,71
0.7323047860666458,1.3207913180388933,0.5884865319722474,True,active,613.0,851.2258763835913,59
0.7096245447310695,1.2278247594549108,0.5182002147238413,True,active+,613.0,985.05492482744,59
0.5554029615167327,0.9499895881475378,0.394586626630805,True,spline,613.0,1027.740076764076,59
0.5600998850181437,0.9205447902492814,0.3604449052311377,True,spline+,613.0,1199.4645352607354,59
0.4961516880524887,0.9893584863446542,0.4932067982921654,True,uniform,613.0,621.6134775794402,59
0.471618280656253,0.988422462090404,0.5168041814341509,True,classical,613.0,540.8110921983507,59
0.4361464342174133,1.0288287126687223,0.592682278451309,True,active,536.0,402.0348496899781,98
0.4876134784130045,0.980225144805918,0.4926116663929135,True,active+,536.0,607.3031404726975,98
0.5673077195510566,1.0615885520728077,0.494280832521751,True,spline,536.0,754.1029693138632,98
0.6177591493523643,1.0807210886122591,0.4629619392598948,True,spline+,536.0,946.6128422270992,98
0.5951161061065932,1.1544739044522183,0.5593577983456254,True,uniform,536.0,674.3401662867225,98
0.9557953062494928,1.966173791925242,1.0103784856757492,False,classical,536.0,569.122746654252,98
0.5924147078398645,1.1033209508686197,0.5109062430287552,True,active,689.0,765.6590983464615,84
0.6323927548546318,1.109464041921073,0.4770712870664413,True,active+,689.0,937.0833882400256,84
0.7237759355801164,1.207742547684595,0.4839666121044786,True,spline,689.0,1129.4168432777124,84
0.7366521906709329,1.1820632296315057,0.4454110389605725,True,spline+,689.0,1324.0328307575624,84
0.6147795863450514,1.1353093361467506,0.5205297498016992,True,uniform,689.0,786.9663224367584,84
0.4987277864324966,0.9813136635939392,0.4825858771614427,True,classical,689.0,646.364521977129,84
0.6008791816763781,1.1001591527430137,0.4992799710666353,True,active,689.0,809.4537104627644,90
0.6652647557515992,1.149376546116364,0.4841117903647647,True,active+,689.0,990.3712571336602,90
0.622813898037421,1.0129842738036623,0.3901703757662412,True,spline,689.0,1251.51798999261,90
0.6223675832233995,0.9835923587594968,0.3612247755360974,True,spline+,689.0,1413.558564510695,90
0.5483671027888839,1.0360007589872984,0.4876336561984145,True,uniform,689.0,731.6128995040366,90
0.5947672295539551,1.0972527588458876,0.5024855292919325,True,classical,689.0,789.5434488947947,90
0.5439850036415358,1.1410202246482295,0.5970352210066937,True,active,459.0,539.6200736421728,3
0.5384387862673786,1.0374447488689778,0.4990059626015991,True,active+,459.0,688.3989922679814,3
0.5222968689677652,0.9319996858406868,0.4097028168729217,True,spline,459.0,882.9523784004119,3
0.6023831529087348,1.0272493004410588,0.424866147532324,True,spline+,459.0,1039.3678907233702,3
0.6008824778324748,1.2104324668565671,0.6095499890240923,True,uniform,459.0,603.7108379094208,3
0.6126277329134975,1.338209801299162,0.7255820683856646,True,classical,459.0,485.030765801929,3
0.7224459089468681,1.139940208561763,0.4174942996148948,True,active,1149.0,1423.444684448532,7
0.7156275476349845,1.1069086373601993,0.3912810897252148,True,active+,1149.0,1556.446519063824,7
0.6429776751543191,0.960427850840456,0.3174501756861368,True,spline,1149.0,1838.9418715290703,7
0.6478900470777638,0.959777134271574,0.3118870871938103,True,spline+,1149.0,1917.334069458326,7
0.5925643675201799,0.9601053702626532,0.3675410027424733,True,uniform,1149.0,1271.4342778434332,7
