lb,ub,interval width,coverage,estimator,$n_{\mathrm{human}}$,$n_{\mathrm{effective}}$
0.6685669911030092,1.243943456571247,0.5753764654682378,True,spline,459.0,841.2301537743338
0.6109318554700582,1.198338285335005,0.5874064298649468,True,active + tuning,459.0,714.537486157785
0.6356997884916018,1.135997020118053,0.5002972316264511,True,spline + tuning,459.0,962.2807937080704
0.399095705936342,0.9809596228694578,0.5818639169331158,True,uniform,459.0,400.984182816286
0.5462763190885181,1.3045300648677916,0.7582537457792734,True,classical,459.0,390.7761792402943
0.503146142187714,1.1547731983733085,0.6516270561855945,True,active,459.0,469.8885675619202
0.5382078566881754,0.9480157223422512,0.4098078656540758,True,spline,459.0,1011.9029519833203
0.5977987868067849,1.224361513930195,0.6265627271234102,True,active + tuning,459.0,630.9913214705872
0.6431992299959578,1.1032232361259438,0.46002400612998595,True,spline + tuning,459.0,1114.0974902592468
0.7923603826917069,1.6223067908483422,0.8299464081566352,True,uniform,459.0,631.5770407655317
0.5360483054414736,1.2651857773955206,0.729137471954047,True,classical,459.0,401.5183940464605
0.7100291488790559,1.4945719748799269,0.784542826000871,True,active,459.0,585.439622457517
0.7111397299377656,1.2619384205341557,0.5507986905963901,True,spline,459.0,985.927833425484
0.6907000652050551,1.3530697178994908,0.6623696526944357,True,active + tuning,459.0,717.2608385003787
0.7315893064506088,1.2525622297916608,0.5209729233410519,True,spline + tuning,459.0,1121.6088109721643
0.5245733634329884,1.2239487201094645,0.6993753566764761,True,uniform,459.0,451.7934818513538
0.42407256515334907,1.0200442386471071,0.5959716734937581,True,classical,459.0,384.37045119061094
0.4972422997884238,1.2743518901581166,0.7771095903696927,True,active,459.0,366.1672744689722
0.567666162534839,1.0037744225777676,0.4361082600429286,True,spline,459.0,998.2340031214894
0.5161127375711683,1.1264886187198095,0.6103758811486413,True,active + tuning,459.0,532.3290965720367
0.6092310595426509,1.042662610656744,0.43343155111409315,True,spline + tuning,459.0,1123.2454642957603
0.3280292642994748,0.9149576652929029,0.5869284009934281,True,uniform,459.0,308.2203094477498
0.5406353059439323,1.2586616266554769,0.7180263207115446,True,classical,459.0,414.6336563985922
0.7380325781370325,1.4466033145291597,0.7085707363921272,True,active,459.0,716.0674519727087
0.5547808747263184,0.9886644811819695,0.43388360645565105,True,spline,459.0,971.4886294127804
0.6112271011596111,1.1570575570706574,0.5458304559110463,True,active + tuning,459.0,796.3370212273846
0.5665904546606257,0.9758423594877343,0.4092519048271086,True,spline + tuning,459.0,1097.2454587507352
0.534210987189106,1.1459998119492698,0.6117888247601638,True,uniform,459.0,556.7254572801226
0.4475979636741798,1.207051721200459,0.7594537575262792,True,classical,459.0,300.8707612773426
0.588803986779975,1.2402873565660928,0.6514833697861178,True,active,459.0,584.3150012199441
0.578143943885266,1.0163253494861735,0.43818140560090746,True,spline,459.0,1019.0918497190555
0.5650411910473855,1.1057305148786831,0.5406893238312976,True,active + tuning,459.0,719.5331741293528
0.681863139102325,1.1666533054424342,0.4847901663401092,True,spline + tuning,459.0,1124.374188125637
0.34208420342478363,0.9203252517594338,0.5782410483346502,True,uniform,459.0,331.11925705201503
0.3414288833334032,0.8597472493675294,0.5183183660341262,True,classical,459.0,347.1890497115665
0.5907781121560475,1.3118719006794786,0.7210937885234311,True,active,459.0,509.57749215550274
0.665986480238246,1.1837499570641374,0.5177634768258914,True,spline,459.0,980.3205525422804
0.5838734517836629,1.1896428890246948,0.6057694372410319,True,active + tuning,459.0,640.2388249166729
0.6680949318498486,1.1469404366632527,0.47884550481340415,True,spline + tuning,459.0,1110.447286204126
0.8424704240300145,1.5492476700589013,0.7067772460288868,False,uniform,459.0,873.9073477610416
0.47718036218244997,1.2593255564967574,0.7821451943143074,True,classical,459.0,314.41566909669257
0.5433549120828431,1.3026521958730422,0.759297283790199,True,active,459.0,424.1800326549227
0.6523508647207211,1.1458766231825623,0.4935257584618412,True,spline,459.0,1021.927623463251
0.5611147063523851,1.186652917418624,0.6255382110662389,True,active + tuning,459.0,578.1500285822913
0.6809019625456822,1.1561389858914788,0.47523702334579654,True,spline + tuning,459.0,1157.0708235121149
0.5281711303191214,1.1319256656488959,0.6037545353297744,True,uniform,459.0,558.1675727541009
0.46436045844681934,1.095282640850087,0.6309221824032678,True,classical,459.0,402.1206757231604
0.6334503963785756,1.3322137584703795,0.6987633620918039,True,active,459.0,586.8161844074145
0.6147442536796366,1.0856725762102817,0.4709283225306451,True,spline,459.0,1002.5931376975311
0.6025883715966982,1.1863892992435041,0.5838009276468059,True,active + tuning,459.0,706.6910980485663
0.6365142430162911,1.0908153703094976,0.4543011272932065,True,spline + tuning,459.0,1117.6697747291332
0.3949371005562471,1.0289486077289234,0.6340115071726763,True,uniform,459.0,353.69405701804425
0.5539024011250043,1.2282379296917758,0.6743355285667715,True,classical,459.0,466.9107194508903
0.48090367000460954,1.0870412135454781,0.6061375435408686,True,active,459.0,487.6032425437563
0.5424216075233625,0.963383220868527,0.42096161334516446,True,spline,459.0,982.9353082158846
0.5183274073744241,1.0499420164408573,0.5316146090664332,True,active + tuning,459.0,650.8784020387579
0.5589199645429663,0.961125326599282,0.40220536205631563,True,spline + tuning,459.0,1103.5931484928194
0.45201660857993914,1.1644964028413183,0.7124797942613792,True,uniform,459.0,362.14688328745035
0.41332933085703866,0.9872480418239544,0.5739187109669157,True,classical,459.0,390.59361606156284
0.6515416144739435,1.3889548314422206,0.7374132169682771,True,active,459.0,565.9958077893265
0.6408727636027212,1.1465777756775275,0.5057050120748063,True,spline,459.0,958.425514799169
0.6602454052044743,1.3043136468342402,0.644068241629766,True,active + tuning,459.0,699.6808883488917
0.6298277751909701,1.0821386095051104,0.4523108343141403,True,spline + tuning,459.0,1107.063683498453
0.7210948346572131,1.541966209155204,0.8208713744979909,True,uniform,459.0,561.4216360173093
0.5738276734703739,1.4073885478896473,0.8335608744192734,True,classical,459.0,367.8723402903309
0.7082430617673986,1.5668897702556093,0.8586467084882107,True,active,459.0,514.3493616618144
0.568574646066746,1.0111791840466107,0.44260453797986465,True,spline,459.0,978.3920137231562
0.5039729449760457,1.0640119859337789,0.5600390409577332,True,active + tuning,459.0,580.7637325517493
0.5974948801777258,1.0294023753830475,0.4319074952053217,True,spline + tuning,459.0,1095.9401614442054
0.38742503963496844,1.0881594331105695,0.7007343934756011,True,uniform,459.0,304.0883580392591
0.42345212520004033,1.016832683368111,0.5933805581680707,True,classical,459.0,385.8543191809028
0.3123496075645803,0.8656708709136602,0.5533212633490799,True,active,459.0,312.09858421550217
0.5569171346057276,0.9724475070499873,0.4155303724442597,True,spline,459.0,1043.8355490087
0.42023416701799043,0.9529132694440883,0.5326791024260978,True,active + tuning,459.0,483.84176572032277
0.6350148144817304,1.0788861667491025,0.4438713522673722,True,spline + tuning,459.0,1154.395157875933
0.5933760922153777,1.2468769187294226,0.653500826514045,True,uniform,459.0,588.1553182459935
0.4338935775341881,1.0420749252747639,0.6081813477405758,True,classical,459.0,385.7112651208526
0.605328474759502,1.397579479958727,0.7922510051992249,True,active,459.0,463.23257806961936
